"Index Name","Date","Open","High","Low","Close"
"NIFTY500 MULTICAP 50:25:25","22 Feb 2021","-","-","-","7644.21"
"NIFTY500 MULTICAP 50:25:25","19 Feb 2021","-","-","-","7763.33"
"NIFTY500 MULTICAP 50:25:25","18 Feb 2021","-","-","-","7843.81"
"NIFTY500 MULTICAP 50:25:25","17 Feb 2021","-","-","-","7836.19"
"NIFTY500 MULTICAP 50:25:25","16 Feb 2021","-","-","-","7845.16"
"NIFTY500 MULTICAP 50:25:25","15 Feb 2021","-","-","-","7828.73"
"NIFTY500 MULTICAP 50:25:25","12 Feb 2021","-","-","-","7761.21"
"NIFTY500 MULTICAP 50:25:25","11 Feb 2021","-","-","-","7767.09"
"NIFTY500 MULTICAP 50:25:25","10 Feb 2021","-","-","-","7717.99"
"NIFTY500 MULTICAP 50:25:25","09 Feb 2021","-","-","-","7695.22"
"NIFTY500 MULTICAP 50:25:25","08 Feb 2021","-","-","-","7704.65"
"NIFTY500 MULTICAP 50:25:25","05 Feb 2021","-","-","-","7598.94"
"NIFTY500 MULTICAP 50:25:25","04 Feb 2021","-","-","-","7608.74"
"NIFTY500 MULTICAP 50:25:25","03 Feb 2021","-","-","-","7527.98"
"NIFTY500 MULTICAP 50:25:25","02 Feb 2021","-","-","-","7442.18"
"NIFTY500 MULTICAP 50:25:25","01 Feb 2021","-","-","-","7286.36"
"NIFTY500 MULTICAP 50:25:25","29 Jan 2021","-","-","-","7041.41"
"NIFTY500 MULTICAP 50:25:25","28 Jan 2021","-","-","-","7102.80"
"NIFTY500 MULTICAP 50:25:25","27 Jan 2021","-","-","-","7156.27"
"NIFTY500 MULTICAP 50:25:25","25 Jan 2021","-","-","-","7252.53"
"NIFTY500 MULTICAP 50:25:25","22 Jan 2021","-","-","-","7323.70"
"NIFTY500 MULTICAP 50:25:25","21 Jan 2021","-","-","-","7412.11"
"NIFTY500 MULTICAP 50:25:25","20 Jan 2021","-","-","-","7455.76"
"NIFTY500 MULTICAP 50:25:25","19 Jan 2021","-","-","-","7400.97"
"NIFTY500 MULTICAP 50:25:25","18 Jan 2021","-","-","-","7270.21"
"NIFTY500 MULTICAP 50:25:25","15 Jan 2021","-","-","-","7381.79"
"NIFTY500 MULTICAP 50:25:25","14 Jan 2021","-","-","-","7464.93"
"NIFTY500 MULTICAP 50:25:25","13 Jan 2021","-","-","-","7446.07"
"NIFTY500 MULTICAP 50:25:25","12 Jan 2021","-","-","-","7463.41"
"NIFTY500 MULTICAP 50:25:25","11 Jan 2021","-","-","-","7433.08"
"NIFTY500 MULTICAP 50:25:25","08 Jan 2021","-","-","-","7405.63"
"NIFTY500 MULTICAP 50:25:25","07 Jan 2021","-","-","-","7320.75"
"NIFTY500 MULTICAP 50:25:25","06 Jan 2021","-","-","-","7276.64"
"NIFTY500 MULTICAP 50:25:25","05 Jan 2021","-","-","-","7287.26"
"NIFTY500 MULTICAP 50:25:25","04 Jan 2021","-","-","-","7239.50"
"NIFTY500 MULTICAP 50:25:25","01 Jan 2021","-","-","-","7157.42"
"NIFTY500 MULTICAP 50:25:25","31 Dec 2020","-","-","-","7104.65"
