"Index Name","Date","Open","High","Low","Close"
"NIFTY 100","23 Feb 2022","17378.95","17413.30","17240.00","17273.45"
"NIFTY 100","22 Feb 2022","17012.75","17321.15","17009.30","17276.50"
"NIFTY 100","21 Feb 2022","17389.55","17532.40","17251.85","17379.10"
"NIFTY 100","18 Feb 2022","17456.70","17586.35","17439.05","17472.90"
"NIFTY 100","17 Feb 2022","17608.45","17657.10","17457.20","17524.45"
"NIFTY 100","16 Feb 2022","17626.25","17706.10","17481.65","17530.65"
"NIFTY 100","15 Feb 2022","17147.90","17582.90","17037.60","17560.55"
"NIFTY 100","14 Feb 2022","17293.10","17318.45","17026.40","17060.70"
"NIFTY 100","11 Feb 2022","17694.40","17696.95","17541.65","17606.60"
"NIFTY 100","10 Feb 2022","17794.00","17869.10","17665.70","17842.90"
"NIFTY 100","09 Feb 2022","17612.55","17720.90","17583.00","17707.85"
"NIFTY 100","08 Feb 2022","17543.20","17572.70","17298.35","17509.80"
"NIFTY 100","07 Feb 2022","17710.05","17791.70","17382.80","17477.65"
"NIFTY 100","04 Feb 2022","17826.25","17858.20","17701.20","17755.30"
"NIFTY 100","03 Feb 2022","17985.10","17996.30","17749.40","17794.70"
"NIFTY 100","02 Feb 2022","17920.05","18012.25","17889.15","17998.75"
"NIFTY 100","01 Feb 2022","17731.55","17826.15","17464.25","17796.25"
"NIFTY 100","31 Jan 2022","17516.90","17623.25","17479.65","17547.40"
"NIFTY 100","28 Jan 2022","17405.55","17587.60","17289.20","17314.70"
"NIFTY 100","27 Jan 2022","17281.70","17376.85","17069.75","17302.35"
"NIFTY 100","25 Jan 2022","17200.40","17519.60","17030.45","17489.15"
"NIFTY 100","24 Jan 2022","17821.55","17841.40","17197.00","17353.45"
"NIFTY 100","21 Jan 2022","17882.35","17953.60","17721.30","17856.15"
"NIFTY 100","20 Jan 2022","18168.25","18187.60","17915.75","18021.10"
"NIFTY 100","19 Jan 2022","18349.55","18349.55","18114.85","18179.70"
"NIFTY 100","18 Jan 2022","18577.70","18595.15","18302.95","18331.70"
"NIFTY 100","17 Jan 2022","18471.60","18553.40","18456.55","18543.20"
"NIFTY 100","14 Jan 2022","18411.20","18515.10","18348.40","18485.70"
"NIFTY 100","13 Jan 2022","18478.55","18495.65","18385.00","18482.45"
"NIFTY 100","12 Jan 2022","18390.85","18443.80","18346.95","18430.25"
"NIFTY 100","11 Jan 2022","18225.70","18295.00","18181.40","18275.15"
"NIFTY 100","10 Jan 2022","18146.20","18243.25","18109.75","18229.10"
"NIFTY 100","07 Jan 2022","18035.70","18140.85","17944.40","18053.95"
"NIFTY 100","06 Jan 2022","17997.60","18025.25","17889.75","17985.60"
"NIFTY 100","05 Jan 2022","18044.30","18164.70","17974.90","18147.50"
"NIFTY 100","04 Jan 2022","17934.50","18051.50","17831.50","18030.95"
"NIFTY 100","03 Jan 2022","17654.45","17894.15","17651.45","17874.00"
"NIFTY 100","31 Dec 2021","17488.45","17659.55","17485.95","17618.80"
"NIFTY 100","30 Dec 2021","17465.25","17516.05","17413.20","17449.30"
"NIFTY 100","29 Dec 2021","17491.05","17552.70","17444.60","17478.80"
"NIFTY 100","28 Dec 2021","17444.55","17517.85","17428.10","17501.75"
"NIFTY 100","27 Dec 2021","17214.15","17374.80","17103.95","17351.80"
"NIFTY 100","24 Dec 2021","17434.25","17441.55","17192.70","17273.65"
"NIFTY 100","23 Dec 2021","17346.70","17398.35","17303.05","17360.65"
"NIFTY 100","22 Dec 2021","17135.65","17248.45","17096.60","17232.80"
"NIFTY 100","21 Dec 2021","17011.85","17192.95","16950.20","17037.75"
"NIFTY 100","20 Dec 2021","17084.60","17097.00","16653.60","16856.20"
"NIFTY 100","17 Dec 2021","17559.85","17578.75","17231.70","17249.00"
"NIFTY 100","16 Dec 2021","17674.35","17680.80","17480.15","17539.30"
"NIFTY 100","15 Dec 2021","17637.45","17662.95","17505.80","17526.35"
"NIFTY 100","14 Dec 2021","17586.70","17677.40","17528.05","17637.70"
"NIFTY 100","13 Dec 2021","17918.85","17941.35","17653.60","17664.85"
