"Index Name","Date","Open","High","Low","Close"
"NIFTY 100","23 Feb 2011","5355.60","5389.05","5329.50","5337.10"
"NIFTY 100","22 Feb 2011","5407.50","5416.75","5340.95","5369.55"
"NIFTY 100","21 Feb 2011","5362.20","5426.15","5317.15","5419.35"
"NIFTY 100","18 Feb 2011","5461.25","5505.10","5349.00","5364.15"
"NIFTY 100","17 Feb 2011","5404.70","5457.45","5373.35","5452.00"
"NIFTY 100","16 Feb 2011","5375.45","5410.75","5370.85","5388.10"
"NIFTY 100","15 Feb 2011","5370.95","5411.95","5314.85","5386.60"
"NIFTY 100","14 Feb 2011","5234.85","5368.60","5234.85","5361.15"
"NIFTY 100","11 Feb 2011","5118.65","5216.30","5077.10","5209.70"
"NIFTY 100","10 Feb 2011","5137.75","5165.80","5088.55","5123.75"
"NIFTY 100","09 Feb 2011","5199.20","5232.60","5118.10","5144.00"
"NIFTY 100","08 Feb 2011","5333.00","5333.00","5206.35","5215.35"
"NIFTY 100","07 Feb 2011","5334.25","5343.40","5285.80","5302.80"
"NIFTY 100","04 Feb 2011","5419.70","5458.55","5282.00","5305.65"
"NIFTY 100","03 Feb 2011","5335.55","5430.50","5324.25","5425.40"
"NIFTY 100","02 Feb 2011","5367.60","5393.55","5321.35","5336.80"
"NIFTY 100","01 Feb 2011","5437.60","5439.90","5309.45","5324.15"
"NIFTY 100","31 Jan 2011","5362.60","5430.75","5316.35","5411.55"
"NIFTY 100","28 Jan 2011","5517.10","5517.10","5358.20","5412.05"
"NIFTY 100","27 Jan 2011","5629.75","5629.75","5501.60","5509.00"
"NIFTY 100","25 Jan 2011","5669.05","5703.35","5592.35","5598.25"
"NIFTY 100","24 Jan 2011","5624.45","5664.65","5612.10","5652.40"
"NIFTY 100","21 Jan 2011","5599.75","5628.20","5589.15","5607.40"
"NIFTY 100","20 Jan 2011","5567.80","5630.90","5547.20","5615.95"
"NIFTY 100","19 Jan 2011","5629.90","5644.00","5570.55","5596.90"
"NIFTY 100","18 Jan 2011","5580.85","5623.75","5574.30","5618.85"
"NIFTY 100","17 Jan 2011","5559.35","5597.80","5532.60","5557.80"
"NIFTY 100","14 Jan 2011","5657.95","5728.30","5550.55","5564.10"
"NIFTY 100","13 Jan 2011","5743.00","5758.40","5642.85","5657.80"
"NIFTY 100","12 Jan 2011","5687.05","5762.55","5611.85","5753.35"
"NIFTY 100","11 Jan 2011","5661.15","5715.65","5598.40","5648.90"
"NIFTY 100","10 Jan 2011","5795.75","5798.85","5637.20","5656.90"
"NIFTY 100","07 Jan 2011","5921.20","5935.55","5780.85","5798.50"
"NIFTY 100","06 Jan 2011","5999.00","6009.25","5915.35","5935.65"
"NIFTY 100","05 Jan 2011","6038.40","6038.40","5960.20","5976.40"
"NIFTY 100","04 Jan 2011","6068.75","6080.20","6025.55","6042.55"
"NIFTY 100","03 Jan 2011","6070.45","6079.40","6047.55","6056.20"
"NIFTY 100","31 Dec 2010","5999.40","6044.65","5999.40","6034.75"
"NIFTY 100","30 Dec 2010","5958.25","5999.95","5958.25","5996.70"
