Index Name,Date,Open,High,Low,Close
NIFTY SMALLCAP 250,23 Feb 2010,-,-,-,2505.6
NIFTY SMALLCAP 250,24 Feb 2010,-,-,-,2494.6
NIFTY SMALLCAP 250,25 Feb 2010,-,-,-,2487.48
NIFTY SMALLCAP 250,26 Feb 2010,-,-,-,2514.07
NIFTY SMALLCAP 250,02 Mar 2010,-,-,-,2567.06
NIFTY SMALLCAP 250,03 Mar 2010,-,-,-,2597.09
NIFTY SMALLCAP 250,04 Mar 2010,-,-,-,2614.61
NIFTY SMALLCAP 250,05 Mar 2010,-,-,-,2630.53
NIFTY SMALLCAP 250,08 Mar 2010,-,-,-,2653.6
NIFTY SMALLCAP 250,09 Mar 2010,-,-,-,2630.79
NIFTY SMALLCAP 250,10 Mar 2010,-,-,-,2626.82
NIFTY SMALLCAP 250,11 Mar 2010,-,-,-,2616.28
NIFTY SMALLCAP 250,12 Mar 2010,-,-,-,2612.82
NIFTY SMALLCAP 250,15 Mar 2010,-,-,-,2587.3
NIFTY SMALLCAP 250,16 Mar 2010,-,-,-,2616.04
NIFTY SMALLCAP 250,17 Mar 2010,-,-,-,2619.65
NIFTY SMALLCAP 250,18 Mar 2010,-,-,-,2622.71
NIFTY SMALLCAP 250,19 Mar 2010,-,-,-,2632.25
NIFTY SMALLCAP 250,22 Mar 2010,-,-,-,2610.54
NIFTY SMALLCAP 250,23 Mar 2010,-,-,-,2618.41
NIFTY SMALLCAP 250,25 Mar 2010,-,-,-,2619.88
NIFTY SMALLCAP 250,26 Mar 2010,-,-,-,2626.99
NIFTY SMALLCAP 250,29 Mar 2010,-,-,-,2620.41
NIFTY SMALLCAP 250,30 Mar 2010,-,-,-,2641.1
NIFTY SMALLCAP 250,31 Mar 2010,-,-,-,2657.38
NIFTY SMALLCAP 250,01 Apr 2010,-,-,-,2701.67
NIFTY SMALLCAP 250,05 Apr 2010,-,-,-,2736.54
NIFTY SMALLCAP 250,06 Apr 2010,-,-,-,2743.98
NIFTY SMALLCAP 250,07 Apr 2010,-,-,-,2760.04
NIFTY SMALLCAP 250,08 Apr 2010,-,-,-,2751.4
NIFTY SMALLCAP 250,09 Apr 2010,-,-,-,2780.24
NIFTY SMALLCAP 250,12 Apr 2010,-,-,-,2786.82
NIFTY SMALLCAP 250,13 Apr 2010,-,-,-,2779.86
NIFTY SMALLCAP 250,15 Apr 2010,-,-,-,2778.82
NIFTY SMALLCAP 250,16 Apr 2010,-,-,-,2770.26
NIFTY SMALLCAP 250,19 Apr 2010,-,-,-,2724.25
NIFTY SMALLCAP 250,20 Apr 2010,-,-,-,2762.51
NIFTY SMALLCAP 250,21 Apr 2010,-,-,-,2794.08
NIFTY SMALLCAP 250,22 Apr 2010,-,-,-,2792.79
NIFTY SMALLCAP 250,23 Apr 2010,-,-,-,2805.66
NIFTY SMALLCAP 250,26 Apr 2010,-,-,-,2815.44
NIFTY SMALLCAP 250,27 Apr 2010,-,-,-,2814.77
NIFTY SMALLCAP 250,28 Apr 2010,-,-,-,2762.63
NIFTY SMALLCAP 250,29 Apr 2010,-,-,-,2791.77
NIFTY SMALLCAP 250,30 Apr 2010,-,-,-,2807.52
NIFTY SMALLCAP 250,03 May 2010,-,-,-,2794.29
NIFTY SMALLCAP 250,04 May 2010,-,-,-,2752.7
NIFTY SMALLCAP 250,05 May 2010,-,-,-,2745.62
NIFTY SMALLCAP 250,06 May 2010,-,-,-,2744.69
NIFTY SMALLCAP 250,07 May 2010,-,-,-,2667.96
NIFTY SMALLCAP 250,10 May 2010,-,-,-,2730.3
NIFTY SMALLCAP 250,11 May 2010,-,-,-,2707.66
NIFTY SMALLCAP 250,12 May 2010,-,-,-,2708.35
NIFTY SMALLCAP 250,13 May 2010,-,-,-,2728.97
NIFTY SMALLCAP 250,14 May 2010,-,-,-,2694.99
NIFTY SMALLCAP 250,17 May 2010,-,-,-,2678.92
NIFTY SMALLCAP 250,18 May 2010,-,-,-,2690.42
NIFTY SMALLCAP 250,19 May 2010,-,-,-,2628.08
NIFTY SMALLCAP 250,20 May 2010,-,-,-,2623.45
NIFTY SMALLCAP 250,21 May 2010,-,-,-,2587.05
NIFTY SMALLCAP 250,24 May 2010,-,-,-,2592.39
NIFTY SMALLCAP 250,25 May 2010,-,-,-,2512.07
NIFTY SMALLCAP 250,26 May 2010,-,-,-,2550.45
NIFTY SMALLCAP 250,27 May 2010,-,-,-,2573.11
NIFTY SMALLCAP 250,28 May 2010,-,-,-,2608.23
NIFTY SMALLCAP 250,31 May 2010,-,-,-,2634.36
NIFTY SMALLCAP 250,01 Jun 2010,-,-,-,2609.21
NIFTY SMALLCAP 250,02 Jun 2010,-,-,-,2624.58
NIFTY SMALLCAP 250,03 Jun 2010,-,-,-,2650.51
NIFTY SMALLCAP 250,04 Jun 2010,-,-,-,2650.97
NIFTY SMALLCAP 250,07 Jun 2010,-,-,-,2616.73
NIFTY SMALLCAP 250,08 Jun 2010,-,-,-,2595.73
NIFTY SMALLCAP 250,09 Jun 2010,-,-,-,2600.29
NIFTY SMALLCAP 250,10 Jun 2010,-,-,-,2633.23
NIFTY SMALLCAP 250,11 Jun 2010,-,-,-,2647.81
NIFTY SMALLCAP 250,14 Jun 2010,-,-,-,2677.4
NIFTY SMALLCAP 250,15 Jun 2010,-,-,-,2703.77
NIFTY SMALLCAP 250,16 Jun 2010,-,-,-,2711.85
NIFTY SMALLCAP 250,17 Jun 2010,-,-,-,2722.1
NIFTY SMALLCAP 250,18 Jun 2010,-,-,-,2706.57
NIFTY SMALLCAP 250,21 Jun 2010,-,-,-,2738.6
NIFTY SMALLCAP 250,22 Jun 2010,-,-,-,2740.81
NIFTY SMALLCAP 250,23 Jun 2010,-,-,-,2769.79
NIFTY SMALLCAP 250,24 Jun 2010,-,-,-,2776.22
NIFTY SMALLCAP 250,25 Jun 2010,-,-,-,2762.62
NIFTY SMALLCAP 250,28 Jun 2010,-,-,-,2790.0
NIFTY SMALLCAP 250,29 Jun 2010,-,-,-,2772.63
NIFTY SMALLCAP 250,30 Jun 2010,-,-,-,2787.13
NIFTY SMALLCAP 250,01 Jul 2010,-,-,-,2782.91
NIFTY SMALLCAP 250,02 Jul 2010,-,-,-,2790.04
NIFTY SMALLCAP 250,05 Jul 2010,-,-,-,2798.01
NIFTY SMALLCAP 250,06 Jul 2010,-,-,-,2815.85
NIFTY SMALLCAP 250,07 Jul 2010,-,-,-,2810.75
NIFTY SMALLCAP 250,08 Jul 2010,-,-,-,2823.38
NIFTY SMALLCAP 250,09 Jul 2010,-,-,-,2839.33
NIFTY SMALLCAP 250,12 Jul 2010,-,-,-,2858.11
NIFTY SMALLCAP 250,13 Jul 2010,-,-,-,2875.19
NIFTY SMALLCAP 250,14 Jul 2010,-,-,-,2864.66
NIFTY SMALLCAP 250,15 Jul 2010,-,-,-,2869.26
NIFTY SMALLCAP 250,16 Jul 2010,-,-,-,2883.24
NIFTY SMALLCAP 250,19 Jul 2010,-,-,-,2882.57
NIFTY SMALLCAP 250,20 Jul 2010,-,-,-,2871.32
NIFTY SMALLCAP 250,21 Jul 2010,-,-,-,2882.24
NIFTY SMALLCAP 250,22 Jul 2010,-,-,-,2891.59
NIFTY SMALLCAP 250,23 Jul 2010,-,-,-,2879.79
NIFTY SMALLCAP 250,26 Jul 2010,-,-,-,2854.58
NIFTY SMALLCAP 250,27 Jul 2010,-,-,-,2853.64
NIFTY SMALLCAP 250,28 Jul 2010,-,-,-,2846.77
NIFTY SMALLCAP 250,29 Jul 2010,-,-,-,2850.78
NIFTY SMALLCAP 250,30 Jul 2010,-,-,-,2854.86
NIFTY SMALLCAP 250,02 Aug 2010,-,-,-,2879.26
NIFTY SMALLCAP 250,03 Aug 2010,-,-,-,2891.9
NIFTY SMALLCAP 250,04 Aug 2010,-,-,-,2901.44
