"Index Name","Date","Open","High","Low","Close"
"NIFTY500 MULTICAP 50:25:25","23 Feb 2011","-","-","-","2566.17"
"NIFTY500 MULTICAP 50:25:25","22 Feb 2011","-","-","-","2581.04"
"NIFTY500 MULTICAP 50:25:25","21 Feb 2011","-","-","-","2602.66"
"NIFTY500 MULTICAP 50:25:25","18 Feb 2011","-","-","-","2587.75"
"NIFTY500 MULTICAP 50:25:25","17 Feb 2011","-","-","-","2634.45"
"NIFTY500 MULTICAP 50:25:25","16 Feb 2011","-","-","-","2607.67"
"NIFTY500 MULTICAP 50:25:25","15 Feb 2011","-","-","-","2599.15"
"NIFTY500 MULTICAP 50:25:25","14 Feb 2011","-","-","-","2588.71"
"NIFTY500 MULTICAP 50:25:25","11 Feb 2011","-","-","-","2508.88"
"NIFTY500 MULTICAP 50:25:25","10 Feb 2011","-","-","-","2453.72"
"NIFTY500 MULTICAP 50:25:25","09 Feb 2011","-","-","-","2461.61"
"NIFTY500 MULTICAP 50:25:25","08 Feb 2011","-","-","-","2527.34"
"NIFTY500 MULTICAP 50:25:25","07 Feb 2011","-","-","-","2579.64"
"NIFTY500 MULTICAP 50:25:25","04 Feb 2011","-","-","-","2588.37"
"NIFTY500 MULTICAP 50:25:25","03 Feb 2011","-","-","-","2635.25"
"NIFTY500 MULTICAP 50:25:25","02 Feb 2011","-","-","-","2597.55"
"NIFTY500 MULTICAP 50:25:25","01 Feb 2011","-","-","-","2594.55"
"NIFTY500 MULTICAP 50:25:25","31 Jan 2011","-","-","-","2637.07"
"NIFTY500 MULTICAP 50:25:25","28 Jan 2011","-","-","-","2642.09"
"NIFTY500 MULTICAP 50:25:25","27 Jan 2011","-","-","-","2701.82"
"NIFTY500 MULTICAP 50:25:25","25 Jan 2011","-","-","-","2748.30"
"NIFTY500 MULTICAP 50:25:25","24 Jan 2011","-","-","-","2769.61"
"NIFTY500 MULTICAP 50:25:25","21 Jan 2011","-","-","-","2748.37"
"NIFTY500 MULTICAP 50:25:25","20 Jan 2011","-","-","-","2746.72"
"NIFTY500 MULTICAP 50:25:25","19 Jan 2011","-","-","-","2740.00"
"NIFTY500 MULTICAP 50:25:25","18 Jan 2011","-","-","-","2742.70"
"NIFTY500 MULTICAP 50:25:25","17 Jan 2011","-","-","-","2723.15"
"NIFTY500 MULTICAP 50:25:25","14 Jan 2011","-","-","-","2740.97"
"NIFTY500 MULTICAP 50:25:25","13 Jan 2011","-","-","-","2781.18"
"NIFTY500 MULTICAP 50:25:25","12 Jan 2011","-","-","-","2815.72"
"NIFTY500 MULTICAP 50:25:25","11 Jan 2011","-","-","-","2764.00"
"NIFTY500 MULTICAP 50:25:25","10 Jan 2011","-","-","-","2774.49"
"NIFTY500 MULTICAP 50:25:25","07 Jan 2011","-","-","-","2842.42"
"NIFTY500 MULTICAP 50:25:25","06 Jan 2011","-","-","-","2914.05"
"NIFTY500 MULTICAP 50:25:25","05 Jan 2011","-","-","-","2941.57"
"NIFTY500 MULTICAP 50:25:25","04 Jan 2011","-","-","-","2975.80"
"NIFTY500 MULTICAP 50:25:25","03 Jan 2011","-","-","-","2980.09"
"NIFTY500 MULTICAP 50:25:25","31 Dec 2010","-","-","-","2956.99"
"NIFTY500 MULTICAP 50:25:25","30 Dec 2010","-","-","-","2930.88"
"NIFTY500 MULTICAP 50:25:25","29 Dec 2010","-","-","-","2912.32"
"NIFTY500 MULTICAP 50:25:25","28 Dec 2010","-","-","-","2886.96"
"NIFTY500 MULTICAP 50:25:25","27 Dec 2010","-","-","-","2885.20"
"NIFTY500 MULTICAP 50:25:25","24 Dec 2010","-","-","-","2890.53"
"NIFTY500 MULTICAP 50:25:25","23 Dec 2010","-","-","-","2880.51"
"NIFTY500 MULTICAP 50:25:25","22 Dec 2010","-","-","-","2882.44"
"NIFTY500 MULTICAP 50:25:25","21 Dec 2010","-","-","-","2881.77"
"NIFTY500 MULTICAP 50:25:25","20 Dec 2010","-","-","-","2857.40"
"NIFTY500 MULTICAP 50:25:25","16 Dec 2010","-","-","-","2856.93"
"NIFTY500 MULTICAP 50:25:25","15 Dec 2010","-","-","-","2839.49"
"NIFTY500 MULTICAP 50:25:25","14 Dec 2010","-","-","-","2871.28"
"NIFTY500 MULTICAP 50:25:25","13 Dec 2010","-","-","-","2837.04"
"NIFTY500 MULTICAP 50:25:25","10 Dec 2010","-","-","-","2797.03"
"NIFTY500 MULTICAP 50:25:25","09 Dec 2010","-","-","-","2747.53"
"NIFTY500 MULTICAP 50:25:25","08 Dec 2010","-","-","-","2847.73"
"NIFTY500 MULTICAP 50:25:25","07 Dec 2010","-","-","-","2899.18"
"NIFTY500 MULTICAP 50:25:25","06 Dec 2010","-","-","-","2919.43"
"NIFTY500 MULTICAP 50:25:25","03 Dec 2010","-","-","-","2926.47"
"NIFTY500 MULTICAP 50:25:25","02 Dec 2010","-","-","-","2968.92"
"NIFTY500 MULTICAP 50:25:25","01 Dec 2010","-","-","-","2940.33"
"NIFTY500 MULTICAP 50:25:25","30 Nov 2010","-","-","-","2874.35"
"NIFTY500 MULTICAP 50:25:25","29 Nov 2010","-","-","-","2843.39"
"NIFTY500 MULTICAP 50:25:25","26 Nov 2010","-","-","-","2814.44"
"NIFTY500 MULTICAP 50:25:25","25 Nov 2010","-","-","-","2872.23"
"NIFTY500 MULTICAP 50:25:25","24 Nov 2010","-","-","-","2920.25"
"NIFTY500 MULTICAP 50:25:25","23 Nov 2010","-","-","-","2953.96"
"NIFTY500 MULTICAP 50:25:25","22 Nov 2010","-","-","-","2990.55"
"NIFTY500 MULTICAP 50:25:25","19 Nov 2010","-","-","-","2943.73"
"NIFTY500 MULTICAP 50:25:25","18 Nov 2010","-","-","-","2999.79"
"NIFTY500 MULTICAP 50:25:25","16 Nov 2010","-","-","-","3003.90"
"NIFTY500 MULTICAP 50:25:25","15 Nov 2010","-","-","-","3071.85"
"NIFTY500 MULTICAP 50:25:25","12 Nov 2010","-","-","-","3061.80"
"NIFTY500 MULTICAP 50:25:25","11 Nov 2010","-","-","-","3132.34"
"NIFTY500 MULTICAP 50:25:25","10 Nov 2010","-","-","-","3168.81"
"NIFTY500 MULTICAP 50:25:25","09 Nov 2010","-","-","-","3167.22"
"NIFTY500 MULTICAP 50:25:25","08 Nov 2010","-","-","-","3152.11"
"NIFTY500 MULTICAP 50:25:25","05 Nov 2010","-","-","-","3158.52"
"NIFTY500 MULTICAP 50:25:25","04 Nov 2010","-","-","-","3138.64"
"NIFTY500 MULTICAP 50:25:25","03 Nov 2010","-","-","-","3101.71"
"NIFTY500 MULTICAP 50:25:25","02 Nov 2010","-","-","-","3084.50"
