"Index Name","Date","Open","High","Low","Close"
"NIFTY 500","23 Feb 2024","20358.70","20365.65","20280.15","20313.50"
"NIFTY 500","22 Feb 2024","20179.25","20308.90","20004.10","20283.95"
"NIFTY 500","21 Feb 2024","20329.10","20342.30","20077.80","20128.30"
"NIFTY 500","20 Feb 2024","20242.65","20285.80","20190.70","20271.90"
"NIFTY 500","19 Feb 2024","20244.25","20301.00","20174.90","20241.10"
"NIFTY 500","16 Feb 2024","20136.85","20191.45","20098.10","20164.90"
"NIFTY 500","15 Feb 2024","20011.70","20065.75","19952.00","20037.00"
"NIFTY 500","14 Feb 2024","19618.10","19943.75","19579.20","19922.30"
"NIFTY 500","13 Feb 2024","19709.80","19796.05","19508.75","19782.90"
"NIFTY 500","12 Feb 2024","19999.95","20015.00","19634.60","19675.20"
"NIFTY 500","09 Feb 2024","20015.00","20040.65","19745.45","19961.50"
"NIFTY 500","08 Feb 2024","20207.55","20209.05","19949.35","19987.55"
"NIFTY 500","07 Feb 2024","20157.20","20169.90","20011.45","20109.55"
"NIFTY 500","06 Feb 2024","19923.20","20044.45","19824.85","20033.75"
"NIFTY 500","05 Feb 2024","19989.65","20044.00","19805.75","19853.50"
"NIFTY 500","02 Feb 2024","19884.65","20101.15","19874.80","19910.80"
"NIFTY 500","01 Feb 2024","19869.95","19871.25","19703.75","19777.35"
"NIFTY 500","31 Jan 2024","19574.15","19813.30","19546.40","19802.10"
"NIFTY 500","30 Jan 2024","19770.25","19799.25","19558.80","19574.20"
"NIFTY 500","29 Jan 2024","19475.40","19728.90","19470.05","19711.65"
"NIFTY 500","25 Jan 2024","19479.65","19480.05","19289.80","19393.00"
"NIFTY 500","24 Jan 2024","19193.15","19470.65","19080.50","19451.00"
"NIFTY 500","23 Jan 2024","19743.50","19752.35","19158.75","19206.45"
"NIFTY 500","20 Jan 2024","19698.05","19718.70","19582.70","19601.90"
"NIFTY 500","19 Jan 2024","19555.95","19618.95","19537.15","19606.40"
"NIFTY 500","18 Jan 2024","19388.40","19468.65","19143.50","19414.80"
"NIFTY 500","17 Jan 2024","19556.40","19707.70","19470.05","19487.60"
"NIFTY 500","16 Jan 2024","19894.30","19923.30","19736.20","19827.55"
"NIFTY 500","15 Jan 2024","19876.50","19896.90","19763.80","19885.55"
"NIFTY 500","12 Jan 2024","19691.25","19775.90","19635.75","19745.60"
"NIFTY 500","11 Jan 2024","19589.75","19626.50","19532.30","19584.35"
"NIFTY 500","10 Jan 2024","19463.55","19532.30","19354.10","19517.85"
"NIFTY 500","09 Jan 2024","19549.50","19596.05","19439.10","19459.55"
"NIFTY 500","08 Jan 2024","19636.00","19641.85","19400.60","19417.70"
"NIFTY 500","05 Jan 2024","19602.10","19637.10","19490.95","19590.60"
"NIFTY 500","04 Jan 2024","19451.80","19560.40","19433.50","19541.25"
"NIFTY 500","03 Jan 2024","19434.30","19442.20","19343.15","19367.15"
"NIFTY 500","02 Jan 2024","19496.80","19499.80","19271.65","19418.40"
"NIFTY 500","01 Jan 2024","19452.00","19543.25","19421.40","19469.50"
"NIFTY 500","29 Dec 2023","19394.50","19450.10","19338.35","19429.15"
"NIFTY 500","28 Dec 2023","19358.35","19414.55","19313.10","19399.25"
"NIFTY 500","27 Dec 2023","19219.40","19312.30","19189.80","19296.95"
"NIFTY 500","26 Dec 2023","19095.00","19173.80","19059.40","19148.85"
"NIFTY 500","22 Dec 2023","19011.25","19089.95","18934.75","19054.70"
"NIFTY 500","21 Dec 2023","18647.85","18965.80","18582.95","18941.80"
"NIFTY 500","20 Dec 2023","19264.40","19303.60","18727.10","18779.45"
"NIFTY 500","19 Dec 2023","19212.55","19213.55","19067.20","19169.25"
"NIFTY 500","18 Dec 2023","19149.15","19201.55","19073.10","19155.55"
"NIFTY 500","15 Dec 2023","19071.95","19165.10","19020.55","19145.05"
"NIFTY 500","14 Dec 2023","18906.40","18996.25","18893.75","18973.85"
"NIFTY 500","13 Dec 2023","18723.70","18770.45","18601.50","18751.45"
"NIFTY 500","12 Dec 2023","18809.90","18819.70","18635.35","18686.80"
