Index Name,Date,Open,High,Low,Close
NIFTY 500,24 Feb 2009,2071.65,2104.1,2059.45,2095.9
NIFTY 500,25 Feb 2009,2116.5,2133.75,2109.8,2113.1
NIFTY 500,26 Feb 2009,2108.55,2128.05,2090.85,2122.4
NIFTY 500,27 Feb 2009,2115.35,2120.2,2077.95,2112.85
NIFTY 500,02 Mar 2009,2070.05,2078.35,2043.35,2052.9
NIFTY 500,03 Mar 2009,2049.8,2060.3,2010.15,2016.3
NIFTY 500,04 Mar 2009,2026.55,2035.8,2010.6,2027.4
NIFTY 500,05 Mar 2009,2039.6,2039.6,1971.95,1981.2
NIFTY 500,06 Mar 2009,1960.45,2005.75,1953.3,2002.4
NIFTY 500,09 Mar 2009,1993.65,1993.65,1956.85,1966.85
NIFTY 500,12 Mar 2009,1992.85,2010.3,1983.45,1994.4
NIFTY 500,13 Mar 2009,2021.55,2068.15,2021.55,2064.6
NIFTY 500,16 Mar 2009,2073.7,2117.25,2058.95,2114.8
NIFTY 500,17 Mar 2009,2114.85,2138.9,2093.0,2104.05
NIFTY 500,18 Mar 2009,2128.8,2161.3,2128.2,2134.9
NIFTY 500,19 Mar 2009,2148.2,2158.1,2121.8,2145.25
NIFTY 500,20 Mar 2009,2134.6,2146.55,2118.85,2139.7
NIFTY 500,23 Mar 2009,2169.85,2235.45,2169.4,2230.55
NIFTY 500,24 Mar 2009,2254.95,2285.15,2210.05,2224.25
NIFTY 500,25 Mar 2009,2224.65,2261.8,2213.4,2255.6
NIFTY 500,26 Mar 2009,2280.25,2328.65,2275.4,2314.2
NIFTY 500,27 Mar 2009,2310.7,2350.3,2303.9,2343.7
NIFTY 500,30 Mar 2009,2299.5,2307.55,2248.8,2259.5
NIFTY 500,31 Mar 2009,2270.55,2315.05,2261.5,2294.85
NIFTY 500,01 Apr 2009,2282.1,2328.75,2265.9,2324.75
NIFTY 500,02 Apr 2009,2390.2,2441.45,2387.1,2429.05
NIFTY 500,06 Apr 2009,2486.75,2496.4,2445.15,2473.3
NIFTY 500,08 Apr 2009,2404.35,2544.65,2398.15,2537.55
NIFTY 500,09 Apr 2009,2558.25,2578.7,2520.05,2545.95
NIFTY 500,13 Apr 2009,2564.25,2622.3,2550.95,2598.95
NIFTY 500,15 Apr 2009,2556.4,2698.55,2556.4,2691.3
NIFTY 500,16 Apr 2009,2707.1,2727.75,2582.75,2593.9
NIFTY 500,17 Apr 2009,2623.25,2690.0,2593.7,2612.6
NIFTY 500,20 Apr 2009,2628.35,2663.5,2591.65,2621.7
NIFTY 500,21 Apr 2009,2580.45,2644.85,2580.45,2612.65
NIFTY 500,22 Apr 2009,2630.4,2646.95,2563.5,2584.9
NIFTY 500,23 Apr 2009,2596.05,2655.1,2564.1,2646.0
NIFTY 500,24 Apr 2009,2650.4,2696.1,2640.45,2689.95
NIFTY 500,27 Apr 2009,2671.15,2716.8,2655.6,2674.75
NIFTY 500,28 Apr 2009,2675.2,2675.2,2581.7,2588.4
NIFTY 500,29 Apr 2009,2621.8,2607.05,2669.9,2662.95
NIFTY 500,04 May 2009,2707.45,2792.15,2707.45,2788.05
NIFTY 500,05 May 2009,2786.2,2818.3,2775.35,2808.65
NIFTY 500,06 May 2009,2805.7,2853.5,2765.1,2778.3
NIFTY 500,07 May 2009,2809.35,2834.55,2791.15,2831.55
NIFTY 500,08 May 2009,2831.4,2850.25,2762.7,2795.95
NIFTY 500,11 May 2009,2822.65,2822.65,2731.75,2748.65
NIFTY 500,12 May 2009,2738.7,2831.3,2729.65,2825.5
NIFTY 500,13 May 2009,2836.6,2851.75,2788.45,2799.05
NIFTY 500,14 May 2009,2735.15,2795.3,2735.15,2786.05
NIFTY 500,15 May 2009,2813.65,2850.3,2813.65,2833.65
NIFTY 500,18 May 2009,3197.95,3291.5,3197.95,3293.35
NIFTY 500,19 May 2009,3354.85,3433.35,3166.0,3309.05
NIFTY 500,20 May 2009,3277.45,3380.15,3277.45,3341.65
NIFTY 500,21 May 2009,3336.85,3416.2,3313.75,3327.65
NIFTY 500,22 May 2009,3314.85,3360.75,3284.85,3355.05
NIFTY 500,25 May 2009,3379.0,3409.9,3354.35,3401.7
NIFTY 500,26 May 2009,3414.15,3432.85,3288.0,3309.7
NIFTY 500,27 May 2009,3369.05,3446.25,3369.05,3442.3
NIFTY 500,28 May 2009,3460.65,3498.1,3450.1,3487.7
NIFTY 500,29 May 2009,3516.95,3612.3,3516.95,3579.9
NIFTY 500,01 Jun 2009,3649.85,3663.0,3608.8,3654.2
NIFTY 500,02 Jun 2009,3689.4,3689.4,3586.45,3641.5
NIFTY 500,03 Jun 2009,3671.2,3691.15,3612.7,3656.5
NIFTY 500,04 Jun 2009,3619.95,3711.7,3618.35,3708.1
NIFTY 500,05 Jun 2009,3737.4,3762.35,3699.65,3710.5
NIFTY 500,08 Jun 2009,3728.5,3736.95,3543.55,3562.7
NIFTY 500,09 Jun 2009,3537.8,3668.75,3500.15,3661.25
NIFTY 500,10 Jun 2009,3717.5,3766.9,3707.5,3732.8
NIFTY 500,11 Jun 2009,3743.3,3744.9,3673.3,3711.1
NIFTY 500,12 Jun 2009,3741.25,3760.8,3652.0,3664.9
NIFTY 500,15 Jun 2009,3639.1,3677.75,3582.3,3594.25
NIFTY 500,16 Jun 2009,3545.2,3650.8,3545.2,3639.4
