Index Name,Date,Open,High,Low,Close
NIFTY MIDCAP 150,24 Feb 2009,-,-,-,956.29
NIFTY MIDCAP 150,25 Feb 2009,-,-,-,962.66
NIFTY MIDCAP 150,26 Feb 2009,-,-,-,957.37
NIFTY MIDCAP 150,27 Feb 2009,-,-,-,957.86
NIFTY MIDCAP 150,02 Mar 2009,-,-,-,939.33
NIFTY MIDCAP 150,03 Mar 2009,-,-,-,924.77
NIFTY MIDCAP 150,04 Mar 2009,-,-,-,920.83
NIFTY MIDCAP 150,05 Mar 2009,-,-,-,905.46
NIFTY MIDCAP 150,06 Mar 2009,-,-,-,899.54
NIFTY MIDCAP 150,09 Mar 2009,-,-,-,887.03
NIFTY MIDCAP 150,12 Mar 2009,-,-,-,891.79
NIFTY MIDCAP 150,13 Mar 2009,-,-,-,918.69
NIFTY MIDCAP 150,16 Mar 2009,-,-,-,948.21
NIFTY MIDCAP 150,17 Mar 2009,-,-,-,951.27
NIFTY MIDCAP 150,18 Mar 2009,-,-,-,980.91
NIFTY MIDCAP 150,19 Mar 2009,-,-,-,987.43
NIFTY MIDCAP 150,20 Mar 2009,-,-,-,968.89
NIFTY MIDCAP 150,23 Mar 2009,-,-,-,995.08
NIFTY MIDCAP 150,24 Mar 2009,-,-,-,991.6
NIFTY MIDCAP 150,25 Mar 2009,-,-,-,996.97
NIFTY MIDCAP 150,26 Mar 2009,-,-,-,997.46
NIFTY MIDCAP 150,27 Mar 2009,-,-,-,1016.54
NIFTY MIDCAP 150,30 Mar 2009,-,-,-,1000.7
NIFTY MIDCAP 150,31 Mar 2009,-,-,-,1022.69
NIFTY MIDCAP 150,01 Apr 2009,-,-,-,1037.98
NIFTY MIDCAP 150,02 Apr 2009,-,-,-,1077.87
NIFTY MIDCAP 150,06 Apr 2009,-,-,-,1100.8
NIFTY MIDCAP 150,08 Apr 2009,-,-,-,1136.21
NIFTY MIDCAP 150,09 Apr 2009,-,-,-,1154.46
NIFTY MIDCAP 150,13 Apr 2009,-,-,-,1190.56
NIFTY MIDCAP 150,15 Apr 2009,-,-,-,1234.32
NIFTY MIDCAP 150,16 Apr 2009,-,-,-,1175.88
NIFTY MIDCAP 150,17 Apr 2009,-,-,-,1187.53
NIFTY MIDCAP 150,20 Apr 2009,-,-,-,1206.64
NIFTY MIDCAP 150,21 Apr 2009,-,-,-,1205.96
NIFTY MIDCAP 150,22 Apr 2009,-,-,-,1190.46
NIFTY MIDCAP 150,23 Apr 2009,-,-,-,1206.33
