Index Name,Date,Open,High,Low,Close
NIFTY LARGEMIDCAP 250,23 Feb 2010,-,-,-,2290.67
NIFTY LARGEMIDCAP 250,24 Feb 2010,-,-,-,2280.89
NIFTY LARGEMIDCAP 250,25 Feb 2010,-,-,-,2271.45
NIFTY LARGEMIDCAP 250,26 Feb 2010,-,-,-,2306.98
NIFTY LARGEMIDCAP 250,02 Mar 2010,-,-,-,2350.24
NIFTY LARGEMIDCAP 250,03 Mar 2010,-,-,-,2383.65
NIFTY LARGEMIDCAP 250,04 Mar 2010,-,-,-,2396.81
NIFTY LARGEMIDCAP 250,05 Mar 2010,-,-,-,2406.06
NIFTY LARGEMIDCAP 250,08 Mar 2010,-,-,-,2417.27
NIFTY LARGEMIDCAP 250,09 Mar 2010,-,-,-,2398.65
NIFTY LARGEMIDCAP 250,10 Mar 2010,-,-,-,2396.53
NIFTY LARGEMIDCAP 250,11 Mar 2010,-,-,-,2394.52
NIFTY LARGEMIDCAP 250,12 Mar 2010,-,-,-,2392.34
NIFTY LARGEMIDCAP 250,15 Mar 2010,-,-,-,2378.77
NIFTY LARGEMIDCAP 250,16 Mar 2010,-,-,-,2402.3
NIFTY LARGEMIDCAP 250,17 Mar 2010,-,-,-,2416.86
NIFTY LARGEMIDCAP 250,18 Mar 2010,-,-,-,2421.43
NIFTY LARGEMIDCAP 250,19 Mar 2010,-,-,-,2428.3
NIFTY LARGEMIDCAP 250,22 Mar 2010,-,-,-,2402.13
NIFTY LARGEMIDCAP 250,23 Mar 2010,-,-,-,2408.07
NIFTY LARGEMIDCAP 250,25 Mar 2010,-,-,-,2411.67
NIFTY LARGEMIDCAP 250,26 Mar 2010,-,-,-,2424.22
NIFTY LARGEMIDCAP 250,29 Mar 2010,-,-,-,2427.79
NIFTY LARGEMIDCAP 250,30 Mar 2010,-,-,-,2425.9
NIFTY LARGEMIDCAP 250,31 Mar 2010,-,-,-,2427.07
NIFTY LARGEMIDCAP 250,01 Apr 2010,-,-,-,2447.94
NIFTY LARGEMIDCAP 250,05 Apr 2010,-,-,-,2483.0
NIFTY LARGEMIDCAP 250,06 Apr 2010,-,-,-,2493.0
NIFTY LARGEMIDCAP 250,07 Apr 2010,-,-,-,2504.56
NIFTY LARGEMIDCAP 250,08 Apr 2010,-,-,-,2484.8
NIFTY LARGEMIDCAP 250,09 Apr 2010,-,-,-,2501.55
NIFTY LARGEMIDCAP 250,12 Apr 2010,-,-,-,2493.86
NIFTY LARGEMIDCAP 250,13 Apr 2010,-,-,-,2488.07
NIFTY LARGEMIDCAP 250,15 Apr 2010,-,-,-,2478.4
NIFTY LARGEMIDCAP 250,16 Apr 2010,-,-,-,2467.73
NIFTY LARGEMIDCAP 250,19 Apr 2010,-,-,-,2441.01
