"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","20 Feb 2020","6698.65","6765.20","6688.35","6738.10"
"NIFTY MIDCAP 150","19 Feb 2020","6632.35","6691.55","6630.25","6687.65"
"NIFTY MIDCAP 150","18 Feb 2020","6622.15","6623.25","6529.60","6592.60"
"NIFTY MIDCAP 150","17 Feb 2020","6703.55","6706.15","6627.50","6630.65"
"NIFTY MIDCAP 150","14 Feb 2020","6750.35","6765.60","6680.15","6690.35"
"NIFTY MIDCAP 150","13 Feb 2020","6748.45","6749.90","6705.85","6732.30"
"NIFTY MIDCAP 150","12 Feb 2020","6769.20","6777.60","6728.85","6740.10"
"NIFTY MIDCAP 150","11 Feb 2020","6774.10","6795.00","6740.70","6751.20"
"NIFTY MIDCAP 150","10 Feb 2020","6808.20","6808.20","6733.90","6746.25"
"NIFTY MIDCAP 150","07 Feb 2020","6760.95","6798.70","6742.55","6792.20"
"NIFTY MIDCAP 150","06 Feb 2020","6728.45","6757.50","6698.60","6740.10"
"NIFTY MIDCAP 150","05 Feb 2020","6659.65","6726.35","6653.30","6702.25"
"NIFTY MIDCAP 150","04 Feb 2020","6586.60","6642.40","6585.10","6630.75"
"NIFTY MIDCAP 150","03 Feb 2020","6485.95","6588.20","6464.45","6559.65"
"NIFTY MIDCAP 150","01 Feb 2020","6649.65","6703.90","6488.30","6503.30"
"NIFTY MIDCAP 150","31 Jan 2020","6714.25","6719.80","6645.60","6661.75"
"NIFTY MIDCAP 150","30 Jan 2020","6756.65","6757.35","6675.30","6691.15"
"NIFTY MIDCAP 150","29 Jan 2020","6759.40","6782.85","6726.75","6739.45"
"NIFTY MIDCAP 150","28 Jan 2020","6741.55","6763.30","6703.25","6721.15"
"NIFTY MIDCAP 150","27 Jan 2020","6726.30","6794.10","6716.65","6732.30"
"NIFTY MIDCAP 150","24 Jan 2020","6695.45","6753.35","6681.75","6742.45"
"NIFTY MIDCAP 150","23 Jan 2020","6616.65","6701.00","6614.75","6689.70"
"NIFTY MIDCAP 150","22 Jan 2020","6654.15","6654.40","6601.45","6606.05"
"NIFTY MIDCAP 150","21 Jan 2020","6607.15","6640.05","6598.80","6619.45"
"NIFTY MIDCAP 150","20 Jan 2020","6678.40","6680.05","6621.40","6626.65"
"NIFTY MIDCAP 150","17 Jan 2020","6629.70","6666.05","6618.00","6655.80"
"NIFTY MIDCAP 150","16 Jan 2020","6592.65","6629.95","6591.20","6625.75"
"NIFTY MIDCAP 150","15 Jan 2020","6514.50","6577.20","6505.85","6571.15"
"NIFTY MIDCAP 150","14 Jan 2020","6481.00","6515.65","6472.75","6511.10"
"NIFTY MIDCAP 150","13 Jan 2020","6450.05","6473.90","6449.00","6465.75"
"NIFTY MIDCAP 150","10 Jan 2020","6422.45","6461.70","6413.60","6422.95"
"NIFTY MIDCAP 150","09 Jan 2020","6370.75","6413.10","6369.40","6403.55"
"NIFTY MIDCAP 150","08 Jan 2020","6248.45","6319.70","6229.75","6315.40"
"NIFTY MIDCAP 150","07 Jan 2020","6296.45","6349.65","6274.50","6303.85"
"NIFTY MIDCAP 150","06 Jan 2020","6370.50","6373.00","6251.00","6258.80"
"NIFTY MIDCAP 150","03 Jan 2020","6420.00","6430.65","6377.20","6394.50"
"NIFTY MIDCAP 150","02 Jan 2020","6354.70","6425.30","6350.60","6422.85"
"NIFTY MIDCAP 150","01 Jan 2020","6335.70","6353.20","6321.15","6343.95"
"NIFTY MIDCAP 150","31 Dec 2019","6312.55","6334.20","6309.05","6321.60"
"NIFTY MIDCAP 150","30 Dec 2019","6297.00","6316.45","6289.55","6311.80"
"NIFTY MIDCAP 150","27 Dec 2019","6247.05","6291.40","6246.30","6285.95"
"NIFTY MIDCAP 150","26 Dec 2019","6230.50","6236.45","6222.20","6229.80"
"NIFTY MIDCAP 150","24 Dec 2019","6236.25","6244.30","6216.15","6221.10"
"NIFTY MIDCAP 150","23 Dec 2019","6237.30","6262.50","6215.05","6228.10"
"NIFTY MIDCAP 150","20 Dec 2019","6245.15","6261.70","6232.65","6239.15"
"NIFTY MIDCAP 150","19 Dec 2019","6229.50","6246.70","6216.25","6240.00"
"NIFTY MIDCAP 150","18 Dec 2019","6257.00","6260.85","6209.75","6231.00"
"NIFTY MIDCAP 150","17 Dec 2019","6230.45","6250.30","6216.00","6247.15"
"NIFTY MIDCAP 150","16 Dec 2019","6260.60","6267.40","6207.75","6215.80"
"NIFTY MIDCAP 150","13 Dec 2019","6205.15","6248.70","6204.35","6243.00"
"NIFTY MIDCAP 150","12 Dec 2019","6161.50","6199.40","6157.65","6186.50"
"NIFTY MIDCAP 150","11 Dec 2019","6116.00","6147.45","6106.30","6142.75"
"NIFTY MIDCAP 150","10 Dec 2019","6176.75","6185.90","6095.60","6108.15"
"NIFTY MIDCAP 150","09 Dec 2019","6181.00","6224.10","6148.00","6176.25"
"NIFTY MIDCAP 150","06 Dec 2019","6269.15","6269.15","6154.30","6174.40"
"NIFTY MIDCAP 150","05 Dec 2019","6280.40","6281.40","6243.90","6253.95"
