"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","22 Feb 2019","5895.90","5925.80","5892.75","5922.60"
"NIFTY MIDCAP 150","21 Feb 2019","5858.20","5899.85","5840.25","5895.20"
"NIFTY MIDCAP 150","20 Feb 2019","5813.55","5847.60","5802.85","5841.25"
"NIFTY MIDCAP 150","19 Feb 2019","5767.25","5826.25","5766.15","5790.50"
"NIFTY MIDCAP 150","18 Feb 2019","5824.10","5830.95","5755.35","5762.95"
"NIFTY MIDCAP 150","15 Feb 2019","5871.95","5872.60","5788.60","5824.55"
"NIFTY MIDCAP 150","14 Feb 2019","5843.30","5877.90","5814.55","5872.70"
"NIFTY MIDCAP 150","13 Feb 2019","5884.40","5903.55","5838.95","5849.30"
"NIFTY MIDCAP 150","12 Feb 2019","5874.05","5897.70","5854.80","5865.70"
"NIFTY MIDCAP 150","11 Feb 2019","5961.10","5961.70","5868.25","5875.35"
"NIFTY MIDCAP 150","08 Feb 2019","6021.70","6036.75","5960.90","5967.40"
"NIFTY MIDCAP 150","07 Feb 2019","5998.25","6058.00","5995.75","6037.15"
"NIFTY MIDCAP 150","06 Feb 2019","5993.75","6005.95","5934.45","5996.55"
"NIFTY MIDCAP 150","05 Feb 2019","6035.65","6059.50","5971.60","5990.95"
"NIFTY MIDCAP 150","04 Feb 2019","6072.30","6072.30","5999.00","6035.80"
"NIFTY MIDCAP 150","01 Feb 2019","6068.40","6121.55","6028.90","6076.05"
"NIFTY MIDCAP 150","31 Jan 2019","6031.20","6052.05","5991.95","6044.65"
"NIFTY MIDCAP 150","30 Jan 2019","5998.00","6018.65","5964.80","6013.15"
"NIFTY MIDCAP 150","29 Jan 2019","5949.95","5998.10","5932.15","5979.25"
"NIFTY MIDCAP 150","28 Jan 2019","6061.05","6061.95","5941.20","5966.50"
"NIFTY MIDCAP 150","25 Jan 2019","6165.45","6181.10","6054.65","6068.60"
"NIFTY MIDCAP 150","24 Jan 2019","6176.45","6182.45","6137.80","6150.05"
"NIFTY MIDCAP 150","23 Jan 2019","6188.10","6209.95","6162.30","6168.00"
