"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 250","23 Feb 2012","-","-","-","2417.25"
"NIFTY SMALLCAP 250","22 Feb 2012","-","-","-","2435.38"
"NIFTY SMALLCAP 250","21 Feb 2012","-","-","-","2523.71"
"NIFTY SMALLCAP 250","17 Feb 2012","-","-","-","2499.21"
"NIFTY SMALLCAP 250","16 Feb 2012","-","-","-","2502.66"
"NIFTY SMALLCAP 250","15 Feb 2012","-","-","-","2479.84"
"NIFTY SMALLCAP 250","14 Feb 2012","-","-","-","2447.00"
"NIFTY SMALLCAP 250","13 Feb 2012","-","-","-","2417.07"
"NIFTY SMALLCAP 250","10 Feb 2012","-","-","-","2411.61"
"NIFTY SMALLCAP 250","09 Feb 2012","-","-","-","2404.60"
"NIFTY SMALLCAP 250","08 Feb 2012","-","-","-","2370.88"
"NIFTY SMALLCAP 250","07 Feb 2012","-","-","-","2335.52"
"NIFTY SMALLCAP 250","06 Feb 2012","-","-","-","2340.66"
"NIFTY SMALLCAP 250","03 Feb 2012","-","-","-","2313.38"
"NIFTY SMALLCAP 250","02 Feb 2012","-","-","-","2287.07"
"NIFTY SMALLCAP 250","01 Feb 2012","-","-","-","2264.65"
"NIFTY SMALLCAP 250","31 Jan 2012","-","-","-","2231.76"
"NIFTY SMALLCAP 250","30 Jan 2012","-","-","-","2191.73"
"NIFTY SMALLCAP 250","27 Jan 2012","-","-","-","2235.67"
"NIFTY SMALLCAP 250","25 Jan 2012","-","-","-","2216.16"
"NIFTY SMALLCAP 250","24 Jan 2012","-","-","-","2186.27"
"NIFTY SMALLCAP 250","23 Jan 2012","-","-","-","2162.87"
"NIFTY SMALLCAP 250","20 Jan 2012","-","-","-","2166.13"
"NIFTY SMALLCAP 250","19 Jan 2012","-","-","-","2166.19"
"NIFTY SMALLCAP 250","18 Jan 2012","-","-","-","2138.69"
"NIFTY SMALLCAP 250","17 Jan 2012","-","-","-","2157.67"
"NIFTY SMALLCAP 250","16 Jan 2012","-","-","-","2130.02"
"NIFTY SMALLCAP 250","13 Jan 2012","-","-","-","2128.30"
"NIFTY SMALLCAP 250","12 Jan 2012","-","-","-","2093.48"
"NIFTY SMALLCAP 250","11 Jan 2012","-","-","-","2092.10"
"NIFTY SMALLCAP 250","10 Jan 2012","-","-","-","2065.05"
"NIFTY SMALLCAP 250","09 Jan 2012","-","-","-","2016.76"
"NIFTY SMALLCAP 250","07 Jan 2012","-","-","-","1998.78"
"NIFTY SMALLCAP 250","06 Jan 2012","-","-","-","1979.25"
"NIFTY SMALLCAP 250","05 Jan 2012","-","-","-","1979.59"
"NIFTY SMALLCAP 250","04 Jan 2012","-","-","-","1980.16"
"NIFTY SMALLCAP 250","03 Jan 2012","-","-","-","1982.23"
"NIFTY SMALLCAP 250","02 Jan 2012","-","-","-","1936.12"
"NIFTY SMALLCAP 250","30 Dec 2011","-","-","-","1932.06"
"NIFTY SMALLCAP 250","29 Dec 2011","-","-","-","1928.15"
"NIFTY SMALLCAP 250","28 Dec 2011","-","-","-","1935.85"
"NIFTY SMALLCAP 250","27 Dec 2011","-","-","-","1960.31"
"NIFTY SMALLCAP 250","26 Dec 2011","-","-","-","1972.02"
"NIFTY SMALLCAP 250","23 Dec 2011","-","-","-","1953.28"
"NIFTY SMALLCAP 250","22 Dec 2011","-","-","-","1948.09"
"NIFTY SMALLCAP 250","21 Dec 2011","-","-","-","1939.05"
"NIFTY SMALLCAP 250","20 Dec 2011","-","-","-","1917.44"
"NIFTY SMALLCAP 250","19 Dec 2011","-","-","-","1952.64"
"NIFTY SMALLCAP 250","16 Dec 2011","-","-","-","1997.25"
"NIFTY SMALLCAP 250","15 Dec 2011","-","-","-","2038.97"
"NIFTY SMALLCAP 250","14 Dec 2011","-","-","-","2068.47"
"NIFTY SMALLCAP 250","13 Dec 2011","-","-","-","2089.30"
"NIFTY SMALLCAP 250","12 Dec 2011","-","-","-","2102.98"
"NIFTY SMALLCAP 250","09 Dec 2011","-","-","-","2142.94"
"NIFTY SMALLCAP 250","08 Dec 2011","-","-","-","2159.17"
"NIFTY SMALLCAP 250","07 Dec 2011","-","-","-","2201.46"
"NIFTY SMALLCAP 250","05 Dec 2011","-","-","-","2195.88"
"NIFTY SMALLCAP 250","02 Dec 2011","-","-","-","2192.85"
"NIFTY SMALLCAP 250","01 Dec 2011","-","-","-","2170.02"
"NIFTY SMALLCAP 250","30 Nov 2011","-","-","-","2153.05"
"NIFTY SMALLCAP 250","29 Nov 2011","-","-","-","2178.73"
"NIFTY SMALLCAP 250","28 Nov 2011","-","-","-","2190.79"
"NIFTY SMALLCAP 250","25 Nov 2011","-","-","-","2157.50"
"NIFTY SMALLCAP 250","24 Nov 2011","-","-","-","2144.53"
"NIFTY SMALLCAP 250","23 Nov 2011","-","-","-","2123.24"
"NIFTY SMALLCAP 250","22 Nov 2011","-","-","-","2166.87"
"NIFTY SMALLCAP 250","21 Nov 2011","-","-","-","2168.24"
"NIFTY SMALLCAP 250","18 Nov 2011","-","-","-","2208.37"
"NIFTY SMALLCAP 250","17 Nov 2011","-","-","-","2233.23"
"NIFTY SMALLCAP 250","16 Nov 2011","-","-","-","2261.12"
"NIFTY SMALLCAP 250","15 Nov 2011","-","-","-","2285.62"
"NIFTY SMALLCAP 250","14 Nov 2011","-","-","-","2351.98"
"NIFTY SMALLCAP 250","11 Nov 2011","-","-","-","2394.00"
"NIFTY SMALLCAP 250","09 Nov 2011","-","-","-","2432.42"
"NIFTY SMALLCAP 250","08 Nov 2011","-","-","-","2461.14"
"NIFTY SMALLCAP 250","04 Nov 2011","-","-","-","2457.96"
"NIFTY SMALLCAP 250","03 Nov 2011","-","-","-","2441.93"
"NIFTY SMALLCAP 250","02 Nov 2011","-","-","-","2447.00"
"NIFTY SMALLCAP 250","01 Nov 2011","-","-","-","2450.71"
"NIFTY SMALLCAP 250","31 Oct 2011","-","-","-","2462.83"
"NIFTY SMALLCAP 250","28 Oct 2011","-","-","-","2453.59"
"NIFTY SMALLCAP 250","26 Oct 2011","-","-","-","2420.17"
"NIFTY SMALLCAP 250","25 Oct 2011","-","-","-","2390.09"
"NIFTY SMALLCAP 250","24 Oct 2011","-","-","-","2388.36"
"NIFTY SMALLCAP 250","21 Oct 2011","-","-","-","2398.60"
"NIFTY SMALLCAP 250","20 Oct 2011","-","-","-","2408.81"
"NIFTY SMALLCAP 250","19 Oct 2011","-","-","-","2422.01"
"NIFTY SMALLCAP 250","18 Oct 2011","-","-","-","2395.58"
"NIFTY SMALLCAP 250","17 Oct 2011","-","-","-","2421.64"
"NIFTY SMALLCAP 250","14 Oct 2011","-","-","-","2415.45"
"NIFTY SMALLCAP 250","13 Oct 2011","-","-","-","2402.59"
"NIFTY SMALLCAP 250","12 Oct 2011","-","-","-","2402.25"
"NIFTY SMALLCAP 250","11 Oct 2011","-","-","-","2370.73"
"NIFTY SMALLCAP 250","10 Oct 2011","-","-","-","2362.81"
"NIFTY SMALLCAP 250","07 Oct 2011","-","-","-","2340.18"
"NIFTY SMALLCAP 250","05 Oct 2011","-","-","-","2304.41"
"NIFTY SMALLCAP 250","04 Oct 2011","-","-","-","2330.74"
"NIFTY SMALLCAP 250","03 Oct 2011","-","-","-","2356.70"
"NIFTY SMALLCAP 250","30 Sep 2011","-","-","-","2394.72"
"NIFTY SMALLCAP 250","29 Sep 2011","-","-","-","2404.40"
"NIFTY SMALLCAP 250","28 Sep 2011","-","-","-","2409.14"
"NIFTY SMALLCAP 250","27 Sep 2011","-","-","-","2432.39"
"NIFTY SMALLCAP 250","26 Sep 2011","-","-","-","2388.96"
"NIFTY SMALLCAP 250","23 Sep 2011","-","-","-","2422.51"
"NIFTY SMALLCAP 250","22 Sep 2011","-","-","-","2442.62"
"NIFTY SMALLCAP 250","21 Sep 2011","-","-","-","2519.48"
"NIFTY SMALLCAP 250","20 Sep 2011","-","-","-","2490.94"
"NIFTY SMALLCAP 250","19 Sep 2011","-","-","-","2460.66"
"NIFTY SMALLCAP 250","16 Sep 2011","-","-","-","2464.54"
"NIFTY SMALLCAP 250","15 Sep 2011","-","-","-","2461.61"
"NIFTY SMALLCAP 250","14 Sep 2011","-","-","-","2449.97"
"NIFTY SMALLCAP 250","13 Sep 2011","-","-","-","2436.66"
"NIFTY SMALLCAP 250","12 Sep 2011","-","-","-","2433.79"
"NIFTY SMALLCAP 250","09 Sep 2011","-","-","-","2476.81"
"NIFTY SMALLCAP 250","08 Sep 2011","-","-","-","2495.77"
"NIFTY SMALLCAP 250","07 Sep 2011","-","-","-","2483.73"
"NIFTY SMALLCAP 250","06 Sep 2011","-","-","-","2455.06"
"NIFTY SMALLCAP 250","05 Sep 2011","-","-","-","2432.72"
"NIFTY SMALLCAP 250","02 Sep 2011","-","-","-","2427.15"
"NIFTY SMALLCAP 250","30 Aug 2011","-","-","-","2410.93"
"NIFTY SMALLCAP 250","29 Aug 2011","-","-","-","2376.36"
"NIFTY SMALLCAP 250","26 Aug 2011","-","-","-","2321.44"
