"Index Name","Date","Open","High","Low","Close"
"NIFTY LARGEMIDCAP 250","22 Feb 2021","-","-","-","7770.56"
"NIFTY LARGEMIDCAP 250","19 Feb 2021","-","-","-","7896.34"
"NIFTY LARGEMIDCAP 250","18 Feb 2021","-","-","-","7988.70"
"NIFTY LARGEMIDCAP 250","17 Feb 2021","-","-","-","7989.64"
"NIFTY LARGEMIDCAP 250","16 Feb 2021","-","-","-","8000.39"
"NIFTY LARGEMIDCAP 250","15 Feb 2021","-","-","-","7977.61"
"NIFTY LARGEMIDCAP 250","12 Feb 2021","-","-","-","7891.05"
"NIFTY LARGEMIDCAP 250","11 Feb 2021","-","-","-","7896.37"
"NIFTY LARGEMIDCAP 250","10 Feb 2021","-","-","-","7870.24"
"NIFTY LARGEMIDCAP 250","09 Feb 2021","-","-","-","7841.46"
"NIFTY LARGEMIDCAP 250","08 Feb 2021","-","-","-","7841.41"
"NIFTY LARGEMIDCAP 250","05 Feb 2021","-","-","-","7734.16"
"NIFTY LARGEMIDCAP 250","04 Feb 2021","-","-","-","7766.82"
"NIFTY LARGEMIDCAP 250","03 Feb 2021","-","-","-","7686.59"
"NIFTY LARGEMIDCAP 250","02 Feb 2021","-","-","-","7599.41"
"NIFTY LARGEMIDCAP 250","01 Feb 2021","-","-","-","7421.27"
"NIFTY LARGEMIDCAP 250","29 Jan 2021","-","-","-","7154.54"
"NIFTY LARGEMIDCAP 250","28 Jan 2021","-","-","-","7215.09"
"NIFTY LARGEMIDCAP 250","27 Jan 2021","-","-","-","7272.80"
"NIFTY LARGEMIDCAP 250","25 Jan 2021","-","-","-","7393.40"
"NIFTY LARGEMIDCAP 250","22 Jan 2021","-","-","-","7467.22"
"NIFTY LARGEMIDCAP 250","21 Jan 2021","-","-","-","7568.28"
"NIFTY LARGEMIDCAP 250","20 Jan 2021","-","-","-","7624.56"
"NIFTY LARGEMIDCAP 250","19 Jan 2021","-","-","-","7559.26"
"NIFTY LARGEMIDCAP 250","18 Jan 2021","-","-","-","7417.01"
"NIFTY LARGEMIDCAP 250","15 Jan 2021","-","-","-","7531.46"
"NIFTY LARGEMIDCAP 250","14 Jan 2021","-","-","-","7616.30"
"NIFTY LARGEMIDCAP 250","13 Jan 2021","-","-","-","7603.77"
"NIFTY LARGEMIDCAP 250","12 Jan 2021","-","-","-","7626.42"
"NIFTY LARGEMIDCAP 250","11 Jan 2021","-","-","-","7591.96"
"NIFTY LARGEMIDCAP 250","08 Jan 2021","-","-","-","7566.68"
"NIFTY LARGEMIDCAP 250","07 Jan 2021","-","-","-","7473.90"
"NIFTY LARGEMIDCAP 250","06 Jan 2021","-","-","-","7426.46"
"NIFTY LARGEMIDCAP 250","05 Jan 2021","-","-","-","7425.81"
"NIFTY LARGEMIDCAP 250","04 Jan 2021","-","-","-","7374.24"
"NIFTY LARGEMIDCAP 250","01 Jan 2021","-","-","-","7288.37"
"NIFTY LARGEMIDCAP 250","31 Dec 2020","-","-","-","7234.79"
"NIFTY LARGEMIDCAP 250","30 Dec 2020","-","-","-","7220.71"
"NIFTY LARGEMIDCAP 250","29 Dec 2020","-","-","-","7195.50"
"NIFTY LARGEMIDCAP 250","28 Dec 2020","-","-","-","7185.59"
"NIFTY LARGEMIDCAP 250","24 Dec 2020","-","-","-","7116.73"
"NIFTY LARGEMIDCAP 250","23 Dec 2020","-","-","-","7071.36"
"NIFTY LARGEMIDCAP 250","22 Dec 2020","-","-","-","6953.99"
"NIFTY LARGEMIDCAP 250","21 Dec 2020","-","-","-","6895.02"
"NIFTY LARGEMIDCAP 250","18 Dec 2020","-","-","-","7164.43"
"NIFTY LARGEMIDCAP 250","17 Dec 2020","-","-","-","7164.59"
"NIFTY LARGEMIDCAP 250","16 Dec 2020","-","-","-","7160.06"
"NIFTY LARGEMIDCAP 250","15 Dec 2020","-","-","-","7091.68"
"NIFTY LARGEMIDCAP 250","14 Dec 2020","-","-","-","7080.31"
"NIFTY LARGEMIDCAP 250","11 Dec 2020","-","-","-","7048.52"
"NIFTY LARGEMIDCAP 250","10 Dec 2020","-","-","-","7031.64"
"NIFTY LARGEMIDCAP 250","09 Dec 2020","-","-","-","7067.23"
"NIFTY LARGEMIDCAP 250","08 Dec 2020","-","-","-","7016.44"
"NIFTY LARGEMIDCAP 250","07 Dec 2020","-","-","-","7010.51"
"NIFTY LARGEMIDCAP 250","04 Dec 2020","-","-","-","6947.35"
"NIFTY LARGEMIDCAP 250","03 Dec 2020","-","-","-","6904.81"
"NIFTY LARGEMIDCAP 250","02 Dec 2020","-","-","-","6881.17"
"NIFTY LARGEMIDCAP 250","01 Dec 2020","-","-","-","6855.34"
"NIFTY LARGEMIDCAP 250","27 Nov 2020","-","-","-","6787.85"
"NIFTY LARGEMIDCAP 250","26 Nov 2020","-","-","-","6707.59"
"NIFTY LARGEMIDCAP 250","25 Nov 2020","-","-","-","6651.59"
"NIFTY LARGEMIDCAP 250","24 Nov 2020","-","-","-","6754.29"
"NIFTY LARGEMIDCAP 250","23 Nov 2020","-","-","-","6695.18"
"NIFTY LARGEMIDCAP 250","20 Nov 2020","-","-","-","6637.02"
"NIFTY LARGEMIDCAP 250","19 Nov 2020","-","-","-","6583.00"
"NIFTY LARGEMIDCAP 250","18 Nov 2020","-","-","-","6638.08"
"NIFTY LARGEMIDCAP 250","17 Nov 2020","-","-","-","6575.23"
"NIFTY LARGEMIDCAP 250","14 Nov 2020","-","-","-","6510.41"
"NIFTY LARGEMIDCAP 250","13 Nov 2020","-","-","-","6476.31"
"NIFTY LARGEMIDCAP 250","12 Nov 2020","-","-","-","6436.06"
"NIFTY LARGEMIDCAP 250","11 Nov 2020","-","-","-","6429.95"
"NIFTY LARGEMIDCAP 250","10 Nov 2020","-","-","-","6390.98"
"NIFTY LARGEMIDCAP 250","09 Nov 2020","-","-","-","6349.56"
"NIFTY LARGEMIDCAP 250","06 Nov 2020","-","-","-","6273.96"
"NIFTY LARGEMIDCAP 250","05 Nov 2020","-","-","-","6219.67"
"NIFTY LARGEMIDCAP 250","04 Nov 2020","-","-","-","6112.46"
"NIFTY LARGEMIDCAP 250","03 Nov 2020","-","-","-","6073.35"
"NIFTY LARGEMIDCAP 250","02 Nov 2020","-","-","-","6016.51"
"NIFTY LARGEMIDCAP 250","30 Oct 2020","-","-","-","6003.60"
"NIFTY LARGEMIDCAP 250","29 Oct 2020","-","-","-","5998.03"
"NIFTY LARGEMIDCAP 250","28 Oct 2020","-","-","-","6020.55"
"NIFTY LARGEMIDCAP 250","27 Oct 2020","-","-","-","6084.24"
"NIFTY LARGEMIDCAP 250","26 Oct 2020","-","-","-","6017.54"
"NIFTY LARGEMIDCAP 250","23 Oct 2020","-","-","-","6103.57"
"NIFTY LARGEMIDCAP 250","22 Oct 2020","-","-","-","6074.30"
"NIFTY LARGEMIDCAP 250","21 Oct 2020","-","-","-","6063.03"
"NIFTY LARGEMIDCAP 250","20 Oct 2020","-","-","-","6049.33"
"NIFTY LARGEMIDCAP 250","19 Oct 2020","-","-","-","6027.65"
"NIFTY LARGEMIDCAP 250","16 Oct 2020","-","-","-","5981.98"
"NIFTY LARGEMIDCAP 250","15 Oct 2020","-","-","-","5930.66"
"NIFTY LARGEMIDCAP 250","14 Oct 2020","-","-","-","6047.89"
"NIFTY LARGEMIDCAP 250","13 Oct 2020","-","-","-","6041.25"
"NIFTY LARGEMIDCAP 250","12 Oct 2020","-","-","-","6055.91"
"NIFTY LARGEMIDCAP 250","09 Oct 2020","-","-","-","6068.76"
"NIFTY LARGEMIDCAP 250","08 Oct 2020","-","-","-","6058.96"
"NIFTY LARGEMIDCAP 250","07 Oct 2020","-","-","-","6038.67"
"NIFTY LARGEMIDCAP 250","06 Oct 2020","-","-","-","6038.55"
"NIFTY LARGEMIDCAP 250","05 Oct 2020","-","-","-","5984.83"
"NIFTY LARGEMIDCAP 250","01 Oct 2020","-","-","-","5966.70"
"NIFTY LARGEMIDCAP 250","30 Sep 2020","-","-","-","5902.99"
"NIFTY LARGEMIDCAP 250","29 Sep 2020","-","-","-","5891.52"
"NIFTY LARGEMIDCAP 250","28 Sep 2020","-","-","-","5897.96"
"NIFTY LARGEMIDCAP 250","25 Sep 2020","-","-","-","5770.76"
"NIFTY LARGEMIDCAP 250","24 Sep 2020","-","-","-","5635.21"
"NIFTY LARGEMIDCAP 250","23 Sep 2020","-","-","-","5778.18"
"NIFTY LARGEMIDCAP 250","22 Sep 2020","-","-","-","5794.92"
"NIFTY LARGEMIDCAP 250","21 Sep 2020","-","-","-","5870.61"
"NIFTY LARGEMIDCAP 250","18 Sep 2020","-","-","-","6045.04"
"NIFTY LARGEMIDCAP 250","17 Sep 2020","-","-","-","6051.11"
"NIFTY LARGEMIDCAP 250","16 Sep 2020","-","-","-","6085.68"
"NIFTY LARGEMIDCAP 250","15 Sep 2020","-","-","-","6055.39"
"NIFTY LARGEMIDCAP 250","14 Sep 2020","-","-","-","5996.69"
"NIFTY LARGEMIDCAP 250","11 Sep 2020","-","-","-","5922.47"
"NIFTY LARGEMIDCAP 250","10 Sep 2020","-","-","-","5898.08"
"NIFTY LARGEMIDCAP 250","09 Sep 2020","-","-","-","5822.94"
"NIFTY LARGEMIDCAP 250","08 Sep 2020","-","-","-","5850.14"
