"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 250","21 Feb 2014","-","-","-","2409.56"
"NIFTY SMALLCAP 250","20 Feb 2014","-","-","-","2389.26"
"NIFTY SMALLCAP 250","19 Feb 2014","-","-","-","2391.74"
"NIFTY SMALLCAP 250","18 Feb 2014","-","-","-","2371.81"
"NIFTY SMALLCAP 250","17 Feb 2014","-","-","-","2343.86"
"NIFTY SMALLCAP 250","14 Feb 2014","-","-","-","2346.19"
"NIFTY SMALLCAP 250","13 Feb 2014","-","-","-","2345.59"
"NIFTY SMALLCAP 250","12 Feb 2014","-","-","-","2370.72"
"NIFTY SMALLCAP 250","11 Feb 2014","-","-","-","2365.38"
"NIFTY SMALLCAP 250","10 Feb 2014","-","-","-","2356.44"
"NIFTY SMALLCAP 250","07 Feb 2014","-","-","-","2358.64"
"NIFTY SMALLCAP 250","06 Feb 2014","-","-","-","2347.63"
"NIFTY SMALLCAP 250","05 Feb 2014","-","-","-","2353.10"
"NIFTY SMALLCAP 250","04 Feb 2014","-","-","-","2335.75"
"NIFTY SMALLCAP 250","03 Feb 2014","-","-","-","2325.82"
"NIFTY SMALLCAP 250","31 Jan 2014","-","-","-","2340.32"
"NIFTY SMALLCAP 250","30 Jan 2014","-","-","-","2304.40"
"NIFTY SMALLCAP 250","29 Jan 2014","-","-","-","2337.72"
"NIFTY SMALLCAP 250","28 Jan 2014","-","-","-","2340.84"
"NIFTY SMALLCAP 250","27 Jan 2014","-","-","-","2331.80"
"NIFTY SMALLCAP 250","24 Jan 2014","-","-","-","2395.25"
"NIFTY SMALLCAP 250","23 Jan 2014","-","-","-","2440.04"
"NIFTY SMALLCAP 250","22 Jan 2014","-","-","-","2450.02"
"NIFTY SMALLCAP 250","21 Jan 2014","-","-","-","2440.15"
"NIFTY SMALLCAP 250","20 Jan 2014","-","-","-","2424.86"
"NIFTY SMALLCAP 250","17 Jan 2014","-","-","-","2403.11"
"NIFTY SMALLCAP 250","16 Jan 2014","-","-","-","2449.27"
"NIFTY SMALLCAP 250","15 Jan 2014","-","-","-","2458.21"
"NIFTY SMALLCAP 250","14 Jan 2014","-","-","-","2454.19"
"NIFTY SMALLCAP 250","13 Jan 2014","-","-","-","2456.72"
"NIFTY SMALLCAP 250","10 Jan 2014","-","-","-","2452.85"
"NIFTY SMALLCAP 250","09 Jan 2014","-","-","-","2470.18"
"NIFTY SMALLCAP 250","08 Jan 2014","-","-","-","2487.44"
"NIFTY SMALLCAP 250","07 Jan 2014","-","-","-","2476.30"
"NIFTY SMALLCAP 250","06 Jan 2014","-","-","-","2475.40"
"NIFTY SMALLCAP 250","03 Jan 2014","-","-","-","2449.98"
"NIFTY SMALLCAP 250","02 Jan 2014","-","-","-","2430.00"
"NIFTY SMALLCAP 250","01 Jan 2014","-","-","-","2485.39"
"NIFTY SMALLCAP 250","31 Dec 2013","-","-","-","2452.55"
"NIFTY SMALLCAP 250","30 Dec 2013","-","-","-","2439.95"
"NIFTY SMALLCAP 250","27 Dec 2013","-","-","-","2441.18"
"NIFTY SMALLCAP 250","26 Dec 2013","-","-","-","2438.43"
"NIFTY SMALLCAP 250","24 Dec 2013","-","-","-","2412.03"
"NIFTY SMALLCAP 250","23 Dec 2013","-","-","-","2393.04"
"NIFTY SMALLCAP 250","20 Dec 2013","-","-","-","2362.11"
